Parameters:
mu_f;9.03
sigma_f;0.55
mu_r;4.16
sigma_r;0.7
Initial N;10000
Delta t;0.1
T (seconds);25200
Number of experiments;100

Time;FailureMean;FailureMean+Sqrt(Var);
;84,19;92,87;
;84,03;92,76;
;84,44;93,18;
;84,84;93,79;
;84,99;93,20;
;85,25;93,20;
;85,10;93,53;
;84,82;92,72;
;85,23;93,90;
;85,04;94,45;
;85,23;94,57;
;85,00;94,01;
;84,61;94,22;
;84,82;94,26;
;84,80;94,13;
;84,19;93,78;
;84,33;93,32;
;84,19;93,00;
;84,47;93,69;
;85,37;94,39;
;85,41;94,32;
;85,19;93,56;
;85,27;94,44;
;85,52;94,89;
;84,95;94,22;
;85,11;94,42;
;84,38;93,75;
;84,31;94,13;
;83,59;93,36;
;83,32;92,14;
;83,46;92,45;
;83,72;92,76;
;84,25;93,29;
;84,16;93,40;
;83,71;93,11;
;83,93;93,10;
;84,75;94,05;
;84,67;93,61;
;84,95;93,92;
;85,18;95,00;
;84,52;94,59;
;85,20;95,82;
;85,28;95,64;
;85,16;95,76;
;84,80;94,74;
;85,18;95,21;
;84,87;94,68;
;85,35;95,04;
;85,02;94,70;
;85,04;94,50;
;84,96;94,71;
;84,87;94,35;
;84,74;94,16;
;84,82;93,40;
;84,49;92,72;
;84,51;93,24;
;84,32;93,04;
;84,61;93,70;
;85,01;94,31;
;84,72;94,09;
;84,64;94,18;
;84,39;93,92;
;84,91;93,85;
;84,77;93,92;
;85,06;95,05;
;84,26;94,29;
;83,83;93,11;
;83,35;92,86;
;83,61;93,14;
;84,01;93,72;
;83,97;93,49;
;83,20;92,11;
;83,27;91,84;
;82,85;90,99;
;83,00;91,24;
;83,36;91,99;
;84,04;91,97;
;84,07;92,41;
;83,98;92,21;
;84,50;93,12;
;84,78;93,37;
;85,31;94,01;
;85,03;93,67;
;85,03;93,87;
;85,02;93,82;
;85,63;93,82;
;85,77;94,19;
;85,99;94,74;
;86,21;94,95;
;85,51;94,99;
;85,27;95,08;
;85,42;94,99;
;85,46;94,54;
;85,44;94,79;
;85,17;94,22;
;84,68;93,90;
;84,14;93,19;
;84,49;94,63;
;84,31;94,73;
;84,73;94,80;
;84,59;94,53;
;84,25;93,48;
;83,69;92,89;
;84,61;93,86;
;84,70;94,29;
;84,45;93,86;
;84,05;92,81;
;83,45;91,95;
;84,26;92,69;
;84,55;92,64;
;84,44;93,10;
;84,31;92,87;
;84,12;93,45;
;84,37;92,73;
;84,64;92,80;
;84,05;91,78;
;83,72;91,52;
;83,32;91,41;
;83,88;91,72;
;84,69;92,32;
;85,45;93,80;
;85,09;93,61;
;83,90;92,36;
;83,45;92,29;
;82,58;91,79;
;82,58;91,62;
;82,17;91,25;
;81,92;91,87;
;81,93;91,23;
;81,64;90,97;
;82,78;92,50;
;81,78;91,28;
;82,27;91,78;
;82,23;91,91;
;82,58;92,15;
;82,56;92,26;
;81,95;91,60;
;81,89;91,01;
;82,39;91,75;
;82,42;91,69;
;82,91;91,47;
;82,58;90,84;
;82,62;91,48;
;83,17;92,01;
;83,20;92,45;
;83,26;92,30;
;84,09;93,81;
;84,55;93,95;
;83,90;93,79;
;83,98;94,06;
;83,66;93,35;
;84,00;92,72;
;83,69;91,92;
;83,21;91,44;
;82,63;90,94;
;82,97;91,50;
;83,47;92,64;
;83,11;92,24;
;83,31;91,96;
;82,82;91,36;
;82,97;91,80;
;83,12;91,98;
;83,46;92,89;
;83,52;92,14;
;83,29;92,17;
;83,07;92,30;
;83,09;92,30;
;83,60;93,25;
;83,50;92,70;
;83,52;92,70;
;83,45;92,62;
;83,56;91,96;
;83,45;92,06;
;83,99;92,24;
;83,81;92,30;
3,50;83,93;93,16;
;83,30;92,86;
;83,38;92,38;
;83,39;92,60;
;83,95;93,29;
;83,02;92,25;
;83,08;92,34;
;83,90;92,75;
;84,06;93,11;
;83,85;93,40;
;84,40;93,15;
;84,84;93,54;
;85,27;93,05;
;85,27;93,53;
;84,96;94,08;
;85,11;93,35;
;85,39;93,51;
;85,46;93,52;
;85,39;93,55;
;84,69;92,80;
;83,34;91,53;
;83,71;92,00;
;84,08;92,52;
;84,52;92,80;
;84,56;92,99;
;83,96;92,22;
;83,55;91,75;
;83,57;92,37;
;83,60;92,03;
;83,47;91,91;
;82,76;91,38;
;82,87;91,26;
;82,77;91,65;
;83,20;92,44;
;84,10;92,42;
;83,16;91,71;
;83,00;91,61;
;82,19;91,20;
;82,75;91,57;
;82,48;92,54;
;82,38;92,49;
;82,82;92,91;
;83,73;93,41;
;83,37;93,09;
;82,92;92,01;
;83,84;93,04;
;83,99;92,51;
;84,15;92,85;
;84,14;92,93;
;84,28;93,20;
;84,15;92,81;
;83,52;92,00;
;82,71;91,06;
;83,24;92,17;
;83,19;92,70;
;83,07;92,46;
;83,20;92,00;
;84,18;93,56;
;83,94;93,80;
;83,49;92,73;
;84,20;93,30;
;83,62;93,43;
;83,05;93,06;
;82,58;92,45;
;82,18;91,99;
;82,09;91,58;
;82,42;91,74;
;81,94;90,26;
;82,92;91,72;
;82,42;91,74;
;82,07;90,65;
;82,16;90,60;
;82,87;91,06;
;83,52;92,31;
;83,06;91,00;
