Parameters:
Lambda_f;1
Beta_f;5
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;4720,08;4741,45;
;4720,86;4742,19;
;4721,86;4743,26;
;4722,77;4744,13;
;4723,61;4745,11;
;4724,53;4745,89;
;4725,54;4746,87;
;4726,47;4747,78;
;4727,30;4748,56;
;4728,17;4749,45;
;4729,04;4750,28;
;4729,88;4751,10;
;4730,72;4752,05;
;4731,61;4753,00;
;4732,42;4753,83;
;4733,19;4754,32;
31,50;4734,10;4755,43;
;4734,88;4756,30;
;4735,90;4757,35;
;4736,87;4758,38;
;4737,80;4759,36;
;4738,70;4760,35;
;4739,59;4761,10;
;4740,46;4761,96;
;4741,34;4763,00;
;4742,25;4763,84;
;4743,14;4764,80;
;4743,97;4765,80;
;4744,94;4766,73;
;4745,98;4767,57;
;4747,04;4768,54;
;4747,78;4769,32;
;4748,55;4770,07;
;4749,41;4770,94;
32,00;4750,22;4771,73;
;4751,19;4772,63;
;4751,91;4773,26;
;4752,89;4774,21;
;4753,67;4775,10;
;4754,50;4775,90;
;4755,29;4776,70;
;4756,12;4777,53;
;4756,90;4778,30;
;4757,64;4779,14;
;4758,59;4780,22;
;4759,47;4781,15;
;4760,15;4781,96;
;4761,01;4782,84;
;4762,03;4783,86;
;4762,83;4784,62;
;4763,74;4785,42;
;4764,65;4786,37;
32,50;4765,51;4787,14;
;4766,55;4788,04;
;4767,38;4788,68;
;4768,14;4789,49;
;4768,92;4790,23;
;4769,95;4791,13;
;4770,75;4792,06;
;4771,66;4792,90;
;4772,55;4793,88;
;4773,48;4794,67;
;4774,44;4795,41;
;4775,17;4796,05;
;4775,95;4796,72;
;4776,64;4797,44;
;4777,57;4798,32;
;4778,35;4799,12;
;4779,02;4799,66;
;4779,94;4800,67;
33,00;4780,82;4801,48;
;4781,57;4802,21;
;4782,44;4803,13;
;4783,29;4804,06;
;4783,98;4804,94;
;4784,74;4805,67;
;4785,81;4806,88;
;4786,66;4807,79;
;4787,42;4808,56;
;4788,13;4809,43;
;4788,99;4810,43;
;4789,83;4811,31;
;4790,81;4812,40;
;4791,56;4813,22;
;4792,45;4814,16;
;4793,37;4814,87;
;4794,20;4815,77;
;4794,88;4816,46;
33,50;4795,80;4817,29;
;4796,70;4818,07;
;4797,68;4819,07;
;4798,40;4819,74;
;4799,10;4820,45;
;4800,11;4821,47;
;4800,88;4822,10;
;4801,75;4822,97;
;4802,37;4823,56;
;4803,26;4824,41;
;4803,95;4825,20;
;4804,82;4825,99;
;4805,65;4826,88;
;4806,35;4827,64;
;4807,23;4828,58;
;4808,11;4829,42;
;4808,85;4830,38;
;4809,62;4831,25;
34,00;4810,50;4832,27;
;4811,29;4833,07;
;4812,15;4834,05;
;4813,00;4834,80;
;4813,64;4835,45;
;4814,54;4836,19;
;4815,32;4836,78;
;4815,98;4837,43;
;4816,75;4838,15;
;4817,63;4838,96;
;4818,41;4839,60;
;4819,34;4840,58;
;4820,06;4841,28;
;4820,94;4842,20;
;4821,91;4843,09;
;4822,78;4843,99;
;4823,54;4844,82;
;4824,42;4845,81;
34,50;4825,08;4846,45;
;4825,86;4847,23;
;4826,80;4848,17;
;4827,48;4848,73;
;4828,18;4849,44;
;4829,02;4850,51;
;4829,83;4851,25;
;4830,67;4852,09;
;4831,46;4852,97;
;4832,14;4853,45;
;4832,88;4854,14;
;4833,69;4854,85;
;4834,44;4855,61;
;4835,40;4856,56;
;4836,19;4857,35;
;4836,99;4858,04;
;4837,87;4858,96;
;4838,66;4859,81;
35,00;4839,41;4860,57;
;4840,28;4861,49;
;4840,97;4862,08;
;4841,76;4862,81;
;4842,65;4863,64;
;4843,43;4864,45;
;4844,31;4865,35;
;4845,06;4866,01;
;4845,76;4866,77;
;4846,54;4867,58;
;4847,28;4868,38;
;4848,09;4869,17;
;4848,79;4869,74;
;4849,62;4870,54;
;4850,47;4871,39;
;4851,14;4872,12;
;4851,88;4872,94;
;4852,78;4874,07;
35,50;4853,61;4874,92;
;4854,30;4875,64;
;4855,01;4876,40;
;4855,83;4877,29;
;4856,66;4877,85;
;4857,56;4878,74;
;4858,19;4879,47;
;4859,07;4880,30;
;4859,82;4881,21;
;4860,67;4881,97;
;4861,27;4882,54;
;4861,94;4883,09;
;4862,69;4883,77;
;4863,57;4884,72;
;4864,33;4885,56;
;4865,08;4886,13;
;4866,04;4887,04;
;4866,76;4887,68;
36,00;4867,54;4888,48;
;4868,27;4889,09;
;4869,07;4889,90;
;4869,89;4890,69;
;4870,84;4891,51;
;4871,55;4892,20;
;4872,34;4893,06;
;4873,09;4893,90;
;4873,88;4894,62;
;4874,53;4895,25;
;4875,22;4896,02;
;4875,87;4896,76;
;4876,65;4897,61;
;4877,31;4898,22;
;4878,18;4899,16;
;4878,96;4899,94;
;4879,59;4900,50;
;4880,24;4901,02;
36,50;4880,89;4901,69;
;4881,64;4902,50;
;4882,43;4903,15;
;4883,11;4903,78;
;4883,84;4904,56;
;4884,91;4905,72;
;4885,74;4906,48;
;4886,52;4907,42;
;4887,37;4908,27;
;4888,10;4909,10;
;4888,87;4909,70;
;4889,62;4910,49;
;4890,23;4910,99;
;4891,13;4911,84;
;4891,91;4912,62;
;4892,66;4913,29;
;4893,30;4913,93;
;4894,05;4914,56;
;4894,74;4915,28;
;4895,53;4916,14;
;4896,14;4916,77;
;4896,93;4917,51;
;4897,82;4918,41;
;4898,50;4919,27;
;4899,18;4920,00;
;4899,97;4920,62;
;4900,70;4921,27;
;4901,26;4921,86;
;4901,95;4922,65;
;4902,67;4923,43;
;4903,36;4924,36;
;4904,11;4925,02;
;4904,84;4925,75;
;4905,60;4926,45;
;4906,36;4927,08;
;4907,18;4927,92;
37,50;4907,95;4928,80;
;4908,77;4929,81;
;4909,54;4930,52;
;4910,12;4930,92;
;4910,80;4931,53;
;4911,65;4932,48;
;4912,26;4933,04;
;4913,16;4933,86;
;4913,92;4934,66;
;4914,57;4935,37;
;4915,29;4936,13;
;4916,00;4936,92;
;4916,66;4937,63;
;4917,31;4938,20;
;4917,95;4938,87;
;4918,78;4939,71;
;4919,51;4940,37;
;4920,24;4941,25;
38,00;4921,01;4942,02;
;4921,87;4942,92;
;4922,61;4943,50;
;4923,36;4944,35;
;4924,17;4945,08;
;4924,90;4945,83;
;4925,58;4946,53;
;4926,30;4947,35;
;4927,06;4948,16;
;4927,74;4948,75;
;4928,42;4949,56;
;4929,23;4950,50;
;4929,89;4951,08;
;4930,57;4951,69;
;4931,32;4952,51;
;4932,10;4953,47;
;4932,81;4954,24;
;4933,57;4955,02;
38,50;4934,36;4955,75;
;4935,15;4956,67;
;4935,90;4957,39;
;4936,60;4958,17;
;4937,20;4958,70;
;4937,97;4959,55;
;4938,78;4960,36;
;4939,49;4960,94;
;4940,18;4961,72;
;4941,01;4962,53;
;4941,67;4963,21;
;4942,36;4963,88;
;4943,06;4964,54;
;4943,85;4965,18;
;4944,68;4965,92;
;4945,30;4966,42;
;4945,93;4966,96;
;4946,55;4967,52;
39,00;4947,19;4968,37;
;4947,84;4968,84;
;4948,47;4969,51;
;4949,26;4970,23;
;4950,02;4971,14;
;4950,68;4971,80;
;4951,36;4972,53;
;4952,08;4973,35;
;4952,86;4974,11;
;4953,66;4974,98;
;4954,30;4975,57;
;4954,89;4976,15;
;4955,55;4976,86;
;4956,23;4977,54;
;4956,93;4978,34;
;4957,53;4978,84;
;4958,20;4979,55;
;4958,87;4980,12;
;4959,59;4980,82;
;4960,24;4981,59;
;4960,94;4982,36;
;4961,72;4983,08;
;4962,43;4983,67;
;4963,05;4984,15;
;4963,69;4984,74;
;4964,42;4985,45;
;4965,10;4986,11;
;4965,80;4986,78;
;4966,42;4987,52;
;4967,20;4988,31;
;4968,06;4989,22;
;4968,87;4990,04;
;4969,51;4990,56;
;4970,18;4991,23;
;4971,21;4992,22;
;4971,90;4992,87;
40,00;4972,65;4993,40;
;4973,37;4994,10;
;4974,15;4994,82;
;4974,98;4995,78;
;4975,67;4996,35;
;4976,33;4997,12;
;4976,92;4997,87;
;4977,52;4998,35;
;4978,15;4999,00;
;4978,75;4999,61;
;4979,48;5000,36;
;4980,10;5000,89;
;4980,85;5001,70;
;4981,54;5002,28;
;4982,13;5002,91;
;4982,74;5003,65;
;4983,36;5004,19;
;4983,97;5004,87;
40,50;4984,71;5005,52;
;4985,42;5006,38;
;4986,12;5007,07;
;4986,68;5007,62;
;4987,34;5008,26;
;4987,99;5008,94;
;4988,57;5009,39;
;4989,19;5010,05;
;4989,88;5010,83;
;4990,63;5011,71;
;4991,46;5012,42;
;4992,19;5013,12;
;4992,89;5013,87;
;4993,47;5014,46;
;4994,07;5015,03;
;4994,82;5015,70;
;4995,56;5016,43;
;4996,25;5017,15;
41,00;4996,96;5017,84;
;4997,60;5018,59;
;4998,28;5019,31;
;4998,97;5020,08;
;4999,65;5020,76;
;5000,35;5021,62;
;5000,87;5022,12;
;5001,64;5022,95;
;5002,31;5023,61;
;5002,91;5024,21;
;5003,53;5024,85;
;5004,51;5025,92;
;5005,08;5026,55;
;5005,73;5027,11;
;5006,38;5027,75;
;5007,00;5028,34;
;5007,80;5029,24;
;5008,42;5029,86;
41,50;5009,11;5030,57;
;5009,72;5031,20;
;5010,29;5031,84;
;5011,02;5032,59;
;5011,67;5033,13;
;5012,25;5033,74;
